Cores	,2020 	,2021 	,2022 	,2023 	,2024 	,2025 	,2026 	,2027 	,2028 	,2029 	,2030 	,2031 	,2032 	,2033 	,2034 	,2035 	,2036 	,2037 	,2038 	,2039 	,2040
PDs (2020-vintage MWC Cores)	,3392 	,4211 	,4136 	,3634 	,4745 	,5675 	,5559 	,3912 	,1029 	,754 	,137 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0
FDs (2020-vintage MWC Cores)	,0 	,0 	,162 	,520 	,520 	,520 	,520 	,520 	,672 	,1703 	,3091 	,4480 	,5868 	,7257 	,8645 	,11422 	,14199 	,16976 	,19753 	,22530 	,25307
ND-SAND (2020-vintage MWC Cores)	,0 	,587 	,587 	,587 	,587 	,587 	,587 	,880 	,880 	,880 	,880 	,888 	,896 	,904 	,912 	,920 	,929 	,937 	,945 	,953 	,961
ND-LAr+TMS (2020-vintage MWC Cores)	,0 	,0 	,1125 	,1125 	,1125 	,1125 	,5626 	,11252 	,16878 	,16878 	,16878 	,19667 	,22455 	,25244 	,28033 	,30821 	,33610 	,36399 	,39187 	,41976 	,44765
FNAL (2020-vintage MWC Cores)	,1356 	,1919 	,2404 	,2346 	,2791 	,3163 	,4917 	,6626 	,7784 	,10108 	,10494 	,12518 	,14610 	,16703 	,18795 	,21582 	,24369 	,27156 	,29943 	,32730 	,35516
CERN (2020-vintage MWC Cores)	,339 	,479 	,601 	,586 	,697 	,790 	,1229 	,1656 	,1946 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0
National (2020-vintage MWC Cores)	,1696 	,2399 	,3005 	,2933 	,3488 	,3953 	,6146 	,8282 	,9730 	,10108 	,10494 	,12518 	,14610 	,16703 	,18795 	,21582 	,24369 	,27156 	,29943 	,32730 	,35516
Total (2020-vintage MWC Cores)	,3392 	,4798 	,6010 	,5867 	,6977 	,7907 	,12293 	,16565 	,19461 	,20217 	,20988 	,25036 	,29221 	,33406 	,37591 	,43165 	,48739 	,54312 	,59886 	,65460 	,71033
