HS06	,2020 	,2021 	,2022 	,2023 	,2024 	,2025 	,2026 	,2027 	,2028 	,2029 	,2030 	,2031 	,2032 	,2033 	,2034 	,2035 	,2036 	,2037 	,2038 	,2039 	,2040
PDs (Memory weighted kHS06-yrs)	,94 	,122 	,124 	,107 	,128 	,145 	,142 	,106 	,29 	,23 	,3 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0
FDs (Memory weighted kHS06-yrs)	,0 	,0 	,3 	,10 	,10 	,10 	,10 	,10 	,12 	,23 	,38 	,53 	,69 	,84 	,99 	,130 	,160 	,191 	,221 	,252 	,283
ND-SAND (Memory weighted kHS06-yrs)	,0 	,6 	,6 	,6 	,6 	,6 	,6 	,9 	,9 	,9 	,9 	,9 	,9 	,9 	,10 	,10 	,10 	,10 	,10 	,10 	,10
ND-LAr+TMS (Memory weighted kHS06-yrs)	,0 	,0 	,12 	,12 	,12 	,12 	,61 	,123 	,185 	,185 	,185 	,216 	,247 	,277 	,308 	,339 	,369 	,400 	,431 	,461 	,492
FNAL (Memory weighted kHS06-yrs)	,37 	,51 	,58 	,54 	,62 	,69 	,88 	,100 	,94 	,121 	,118 	,140 	,163 	,186 	,209 	,239 	,270 	,301 	,331 	,362 	,393
CERN (Memory weighted kHS06-yrs)	,9 	,12 	,14 	,13 	,15 	,17 	,22 	,25 	,23 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0
National (Memory weighted kHS06-yrs)	,47 	,64 	,73 	,68 	,78 	,87 	,110 	,125 	,118 	,121 	,118 	,140 	,163 	,186 	,209 	,239 	,270 	,301 	,331 	,362 	,393
Total (Memory weighted kHS06-yrs)	,94 	,129 	,147 	,136 	,157 	,174 	,221 	,250 	,236 	,242 	,237 	,280 	,326 	,372 	,418 	,479 	,540 	,602 	,663 	,724 	,786
