Cores	,2020 	,2021 	,2022 	,2023 	,2024 	,2025 	,2026 	,2027 	,2028 	,2029 	,2030 	,2031 	,2032 	,2033 	,2034 	,2035 	,2036 	,2037 	,2038 	,2039 	,2040
PDs (2020-vintage MWC Cores)	,8619 	,11175 	,11348 	,9734 	,11649 	,13203 	,12972 	,9677 	,2676 	,2127 	,274 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0
FDs (2020-vintage MWC Cores)	,0 	,0 	,324 	,942 	,942 	,942 	,942 	,942 	,1095 	,2125 	,3514 	,4902 	,6291 	,7679 	,9068 	,11844 	,14621 	,17398 	,20175 	,22952 	,25729
ND-SAND (2020-vintage MWC Cores)	,0 	,587 	,587 	,587 	,587 	,587 	,587 	,880 	,880 	,880 	,880 	,888 	,896 	,904 	,912 	,920 	,929 	,937 	,945 	,953 	,961
ND-LAr+TMS (2020-vintage MWC Cores)	,0 	,0 	,1125 	,1125 	,1125 	,1125 	,5626 	,11252 	,16878 	,16878 	,16878 	,19667 	,22455 	,25244 	,28033 	,30821 	,33610 	,36399 	,39187 	,41976 	,44765
FNAL (2020-vintage MWC Cores)	,3447 	,4705 	,5354 	,4955 	,5721 	,6343 	,8051 	,9101 	,8612 	,11006 	,10774 	,12729 	,14821 	,16914 	,19007 	,21793 	,24580 	,27367 	,30154 	,32941 	,35727
CERN (2020-vintage MWC Cores)	,861 	,1176 	,1338 	,1238 	,1430 	,1585 	,2012 	,2275 	,2153 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0
National (2020-vintage MWC Cores)	,4309 	,5881 	,6692 	,6194 	,7152 	,7929 	,10063 	,11376 	,10765 	,11006 	,10774 	,12729 	,14821 	,16914 	,19007 	,21793 	,24580 	,27367 	,30154 	,32941 	,35727
Total (2020-vintage MWC Cores)	,8619 	,11762 	,13385 	,12388 	,14304 	,15858 	,20127 	,22752 	,21531 	,22012 	,21548 	,25458 	,29643 	,33829 	,38014 	,43587 	,49161 	,54735 	,60308 	,65882 	,71455
