Cores	,2020 	,2021 	,2022 	,2023 	,2024 	,2025 	,2026 	,2027 	,2028 	,2029 	,2030 	,2031 	,2032 	,2033 	,2034 	,2035 	,2036 	,2037 	,2038 	,2039 	,2040
PDs (2020-vintage MWC-Wallyr)	,8619 	,11175 	,11348 	,9734 	,11649 	,13203 	,12972 	,9677 	,2676 	,2127 	,274 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0
FDs (2020-vintage MWC-Wallyr)	,0 	,0 	,432 	,1256 	,1256 	,1256 	,1256 	,1256 	,1745 	,4974 	,9279 	,13585 	,17890 	,22195 	,26500 	,35111 	,43722 	,52332 	,60943 	,69553 	,78164
ND (2020-vintage MWC-Wallyr)	,326 	,326 	,326 	,326 	,326 	,326 	,326 	,326 	,1630 	,1630 	,3261 	,3669 	,4076 	,4484 	,4892 	,5300 	,5707 	,6115 	,6523 	,6930 	,7338
FNAL (2020-vintage MWC-Wallyr)	,3578 	,4600 	,4842 	,4526 	,5292 	,5914 	,5821 	,4504 	,2421 	,4366 	,6407 	,8627 	,10983 	,13340 	,15696 	,20205 	,24714 	,29224 	,33733 	,38242 	,42751
CERN (2020-vintage MWC-Wallyr)	,894 	,1150 	,1210 	,1131 	,1323 	,1478 	,1455 	,1126 	,605 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0 	,0
National (2020-vintage MWC-Wallyr)	,4472 	,5750 	,6053 	,5658 	,6616 	,7392 	,7277 	,5630 	,3026 	,4366 	,6407 	,8627 	,10983 	,13340 	,15696 	,20205 	,24714 	,29224 	,33733 	,38242 	,42751
Total (2020-vintage MWC-Wallyr)	,8945 	,11501 	,12107 	,11316 	,13232 	,14785 	,14554 	,11260 	,6053 	,8732 	,12815 	,17254 	,21967 	,26680 	,31393 	,40411 	,49429 	,58448 	,67466 	,76484 	,85502
