Detectors,DataTypes,Resources,Locations,Units,2022,2023,2024,2025,2026,2027,2028,2029,2030,Explanation
PDVD,Reco-Sim,CPU kHS23-Yr,Total,kHS23-Yr,0.000,6.862,6.862,6.862,6.862,6.862,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
PDVD,Reco-Sim,CPU Cores,Total,Cores,0.000,623.777,623.777,623.777,623.777,623.777,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
PDVD,Reco-Sim,GPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
PDVD,Reco-Sim,GPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
PDVD,Reco-Sim,GPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
PDVD,Reco-Data,CPU Wall,Total,MHr,0.000,0.000,1.215,6.073,7.287,6.073,1.215,0.000,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
PDVD,Reco-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,1.525,7.625,9.151,7.625,1.525,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
PDVD,Reco-Data,CPU Cores,Total,Cores,0.000,0.000,138.645,693.224,831.869,693.224,138.645,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
PDVD,Reco-Data,GPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
PDVD,Reco-Data,GPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
PDVD,Reco-Data,GPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
PDVD,Analysis-Data,CPU Wall,Total,MHr,0.000,0.000,0.607,3.036,3.644,3.644,3.644,0.000,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
PDVD,Analysis-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.763,3.813,4.575,4.575,4.575,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
PDVD,Analysis-Data,CPU Cores,Total,Cores,0.000,0.000,69.322,346.612,415.934,415.934,415.934,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
PDVD,Analysis-Sim,CPU Wall,Total,MHr,0.000,2.732,2.732,2.732,2.732,2.732,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
PDVD,Analysis-Sim,CPU kHS23-Yr,Total,kHS23-Yr,0.000,3.431,3.431,3.431,3.431,3.431,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
PDVD,Analysis-Sim,CPU Cores,Total,Cores,0.000,311.888,311.888,311.888,311.888,311.888,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDHD,Reco-Sim,CPU Wall,Total,MHr,0.000,2.679,2.679,2.679,2.679,2.679,5.357,5.357,5.357,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDHD,Reco-Sim,CPU kHS23-Yr,Total,kHS23-Yr,0.000,3.364,3.364,3.364,3.364,3.364,6.727,6.727,6.727,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDHD,Reco-Sim,CPU Cores,Total,Cores,0.000,305.773,305.773,305.773,305.773,305.773,611.546,611.546,611.546,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDHD,Reco-Sim,GPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDHD,Reco-Sim,GPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDHD,Reco-Sim,GPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDHD,Reco-Data,CPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.929,7.857,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDHD,Reco-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.933,9.866,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDHD,Reco-Data,CPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,448.467,896.934,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDHD,Reco-Data,GPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDHD,Reco-Data,GPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDHD,Reco-Data,GPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDHD,Analysis-Data,CPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.964,3.929,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDHD,Analysis-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.467,4.933,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDHD,Analysis-Data,CPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,224.234,448.467,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDHD,Analysis-Sim,CPU Wall,Total,MHr,0.000,1.339,1.339,1.339,1.339,1.339,2.679,2.679,2.679,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDHD,Analysis-Sim,CPU kHS23-Yr,Total,kHS23-Yr,0.000,1.682,1.682,1.682,1.682,1.682,3.364,3.364,3.364,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDHD,Analysis-Sim,CPU Cores,Total,Cores,0.000,152.886,152.886,152.886,152.886,152.886,305.773,305.773,305.773,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDVD,Reco-Sim,CPU Wall,Total,MHr,0.000,2.679,2.679,2.679,2.679,2.679,5.357,5.357,5.357,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDVD,Reco-Sim,CPU kHS23-Yr,Total,kHS23-Yr,0.000,3.364,3.364,3.364,3.364,3.364,6.727,6.727,6.727,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDVD,Reco-Sim,CPU Cores,Total,Cores,0.000,305.773,305.773,305.773,305.773,305.773,611.546,611.546,611.546,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDVD,Reco-Sim,GPU Wall,Total,MHr,0.000,2.143,2.143,2.143,2.143,2.143,4.286,4.286,4.286,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDVD,Reco-Sim,GPU kHS23-Yr,Total,kHS23-Yr,0.000,2.691,2.691,2.691,2.691,2.691,5.382,5.382,5.382,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDVD,Reco-Sim,GPU Cores,Total,Cores,0.000,244.618,244.618,244.618,244.618,244.618,489.237,489.237,489.237,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDVD,Reco-Data,CPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.090,6.270,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDVD,Reco-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.624,7.873,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDVD,Reco-Data,CPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,238.584,715.753,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDVD,Reco-Data,GPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.157,0.471,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDVD,Reco-Data,GPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.197,0.592,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDVD,Reco-Data,GPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.939,53.816,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDVD,Analysis-Data,CPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.045,3.135,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDVD,Analysis-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.312,3.937,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDVD,Analysis-Data,CPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,119.292,357.877,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
FDVD,Analysis-Sim,CPU Wall,Total,MHr,0.000,1.339,1.339,1.339,1.339,1.339,2.679,2.679,2.679,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
FDVD,Analysis-Sim,CPU kHS23-Yr,Total,kHS23-Yr,0.000,1.682,1.682,1.682,1.682,1.682,3.364,3.364,3.364,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
FDVD,Analysis-Sim,CPU Cores,Total,Cores,0.000,152.886,152.886,152.886,152.886,152.886,305.773,305.773,305.773,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-SAND,Reco-Sim,CPU Wall,Total,MHr,0.000,0.000,0.343,0.343,1.714,1.714,1.714,6.857,10.286,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-SAND,Reco-Sim,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.431,0.431,2.153,2.153,2.153,8.611,12.916,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-SAND,Reco-Sim,CPU Cores,Total,Cores,0.000,0.000,39.139,39.139,195.695,195.695,195.695,782.779,1174.168,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-SAND,Reco-Sim,GPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-SAND,Reco-Sim,GPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-SAND,Reco-Sim,GPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-SAND,Reco-Data,CPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.047,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-SAND,Reco-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.059,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-SAND,Reco-Data,CPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.382,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-SAND,Reco-Data,GPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-SAND,Reco-Data,GPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-SAND,Reco-Data,GPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-SAND,Analysis-Data,CPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.012,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-SAND,Analysis-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-SAND,Analysis-Data,CPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.345,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-SAND,Analysis-Sim,CPU Wall,Total,MHr,0.000,0.000,0.086,0.086,0.429,0.429,0.429,1.714,2.571,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-SAND,Analysis-Sim,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.108,0.108,0.538,0.538,0.538,2.153,3.229,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-SAND,Analysis-Sim,CPU Cores,Total,Cores,0.000,0.000,9.785,9.785,48.924,48.924,48.924,195.695,293.542,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-LAr+TMS,Reco-Sim,CPU Wall,Total,MHr,0.000,0.000,6.571,6.571,32.857,32.857,32.857,32.857,32.857,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-LAr+TMS,Reco-Sim,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,8.252,8.252,41.259,41.259,41.259,41.259,41.259,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-LAr+TMS,Reco-Sim,CPU Cores,Total,Cores,0.000,0.000,750.163,750.163,3750.815,3750.815,3750.815,3750.815,3750.815,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-LAr+TMS,Reco-Sim,GPU Wall,Total,MHr,0.000,0.000,6.571,6.571,32.857,32.857,32.857,32.857,32.857,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-LAr+TMS,Reco-Sim,GPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,8.252,8.252,41.259,41.259,41.259,41.259,41.259,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-LAr+TMS,Reco-Sim,GPU Cores,Total,Cores,0.000,0.000,750.163,750.163,3750.815,3750.815,3750.815,3750.815,3750.815,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-LAr+TMS,Reco-Data,CPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.286,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-LAr+TMS,Reco-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.450,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-LAr+TMS,Reco-Data,CPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1859.100,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-LAr+TMS,Reco-Data,GPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.286,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-LAr+TMS,Reco-Data,GPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.450,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-LAr+TMS,Reco-Data,GPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1859.100,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-LAr+TMS,Analysis-Data,CPU Wall,Total,MHr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.071,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-LAr+TMS,Analysis-Data,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.113,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-LAr+TMS,Analysis-Data,CPU Cores,Total,Cores,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,464.775,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
ND-LAr+TMS,Analysis-Sim,CPU Wall,Total,MHr,0.000,0.000,1.643,1.643,8.214,8.214,8.214,8.214,8.214,Add 0.70 efficiency Change units from MHr to MHr using factor of 1.43
ND-LAr+TMS,Analysis-Sim,CPU kHS23-Yr,Total,kHS23-Yr,0.000,0.000,2.063,2.063,10.315,10.315,10.315,10.315,10.315,Add 0.70 efficiency Change units from MHr to kHS23-Yr using factor of 1.79
ND-LAr+TMS,Analysis-Sim,CPU Cores,Total,Cores,0.000,0.000,187.541,187.541,937.704,937.704,937.704,937.704,937.704,Add 0.70 efficiency Change units from MHr to Cores using factor of 163.08
