Detectors,DataTypes,Resources,Locations,Units,2022,2023,2024,2025,2026,2027,2028,2029,2030,Explanation
PDHD,Raw-Data,Tape,Total,TB,0.000,0.000,5600.000,1400.000,1400.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 2.00"
PDHD,Reco-Sim,Disk,Total,TB,1650.000,1650.000,1650.000,1650.000,1650.000,1650.000,0.000,0.000,0.000,"Scale by number of copies, 1.50"
PDHD,Reco-Sim,Tape,Total,TB,1100.000,1100.000,1100.000,1100.000,1100.000,1100.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
PDHD,Reco-Data,Disk,Total,TB,0.000,0.000,1400.000,1750.000,2100.000,700.000,350.000,0.000,0.000,"Scale by number of copies, 2.00"
PDHD,Reco-Data,Tape,Total,TB,0.000,0.000,700.000,875.000,1050.000,350.000,175.000,0.000,0.000,"Scale by number of copies, 1.00"
PDHD,Test,Disk,Total,TB,1000.000,1000.000,100.000,500.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
PDHD,Test,Tape,Total,TB,1000.000,1000.000,100.000,500.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
DP,Raw-Data,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
DP,Raw-Data,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 2.00"
DP,Reco-Sim,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.50"
DP,Reco-Sim,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
DP,Reco-Data,Disk,Total,TB,203.000,140.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 2.00"
DP,Reco-Data,Tape,Total,TB,101.500,70.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
DP,Test,Disk,Total,TB,231.000,231.000,500.000,500.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
DP,Test,Tape,Total,TB,231.000,231.000,500.000,500.000,0.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
PDVD,Raw-Data,Disk,Total,TB,0.000,0.000,561.000,2244.000,561.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
PDVD,Raw-Data,Tape,Total,TB,0.000,0.000,1122.000,4488.000,1122.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 2.00"
PDVD,Reco-Sim,Disk,Total,TB,0.000,1683.000,1683.000,1683.000,1683.000,1683.000,0.000,0.000,0.000,"Scale by number of copies, 1.50"
PDVD,Reco-Sim,Tape,Total,TB,0.000,1122.000,1122.000,1122.000,1122.000,1122.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
PDVD,Reco-Data,Disk,Total,TB,0.000,0.000,204.000,1020.000,1224.000,1020.000,204.000,0.000,0.000,"Scale by number of copies, 2.00"
PDVD,Reco-Data,Tape,Total,TB,0.000,0.000,102.000,510.000,612.000,510.000,102.000,0.000,0.000,"Scale by number of copies, 1.00"
PDVD,Test,Disk,Total,TB,1000.000,1000.000,1000.000,500.000,500.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
PDVD,Test,Tape,Total,TB,1000.000,1000.000,1000.000,500.000,500.000,0.000,0.000,0.000,0.000,"Scale by number of copies, 1.00"
FDHD,Raw-Data,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8250.000,6521.739,"Scale by number of copies, 1.00"
FDHD,Raw-Data,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16500.000,13043.478,"Scale by number of copies, 2.00"
FDHD,Reco-Sim,Disk,Total,TB,0.000,900.000,900.000,900.000,900.000,900.000,1800.000,1800.000,1800.000,"Scale by number of copies, 1.50"
FDHD,Reco-Sim,Tape,Total,TB,0.000,600.000,600.000,600.000,600.000,600.000,1200.000,1200.000,1200.000,"Scale by number of copies, 1.00"
FDHD,Reco-Data,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,88.000,176.000,"Scale by number of copies, 2.00"
FDHD,Reco-Data,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.000,88.000,"Scale by number of copies, 1.00"
FDHD,Test,Disk,Total,TB,0.000,0.000,0.000,0.000,1000.000,2500.000,5000.000,6000.000,4743.083,"Scale by number of copies, 1.00"
FDHD,Test,Tape,Total,TB,0.000,0.000,0.000,0.000,1000.000,2500.000,5000.000,6000.000,4743.083,"Scale by number of copies, 1.00"
FDVD,Raw-Data,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8800.000,13913.043,"Scale by number of copies, 1.00"
FDVD,Raw-Data,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17600.000,27826.087,"Scale by number of copies, 2.00"
FDVD,Reco-Sim,Disk,Total,TB,0.000,900.000,900.000,900.000,900.000,900.000,1800.000,1800.000,1800.000,"Scale by number of copies, 1.50"
FDVD,Reco-Sim,Tape,Total,TB,0.000,600.000,600.000,600.000,600.000,600.000,1200.000,1200.000,1200.000,"Scale by number of copies, 1.00"
FDVD,Reco-Data,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.000,132.000,"Scale by number of copies, 2.00"
FDVD,Reco-Data,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,66.000,"Scale by number of copies, 1.00"
FDVD,Test,Disk,Total,TB,0.000,0.000,0.000,0.000,1000.000,2500.000,5100.000,6100.000,4822.134,"Scale by number of copies, 1.00"
FDVD,Test,Tape,Total,TB,0.000,0.000,0.000,0.000,1000.000,2500.000,5100.000,6100.000,4822.134,"Scale by number of copies, 1.00"
ND-SAND,Raw-Data,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,75.000,"Scale by number of copies, 1.00"
ND-SAND,Raw-Data,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,150.000,"Scale by number of copies, 2.00"
ND-SAND,Reco-Sim,Disk,Total,TB,0.000,0.000,37.500,37.500,187.500,187.500,187.500,750.000,1125.000,"Scale by number of copies, 1.50"
ND-SAND,Reco-Sim,Tape,Total,TB,0.000,0.000,25.000,25.000,125.000,125.000,125.000,500.000,750.000,"Scale by number of copies, 1.00"
ND-SAND,Reco-Data,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300.000,"Scale by number of copies, 2.00"
ND-SAND,Reco-Data,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,150.000,"Scale by number of copies, 1.00"
ND-SAND,Test,Disk,Total,TB,0.000,0.000,200.000,200.000,200.000,200.000,1000.000,1000.000,1000.000,"Scale by number of copies, 1.00"
ND-SAND,Test,Tape,Total,TB,0.000,0.000,200.000,200.000,200.000,200.000,1000.000,1000.000,1000.000,"Scale by number of copies, 1.00"
ND-LAr+TMS,Raw-Data,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,150.000,"Scale by number of copies, 1.00"
ND-LAr+TMS,Raw-Data,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300.000,"Scale by number of copies, 2.00"
ND-LAr+TMS,Reco-Sim,Disk,Total,TB,0.000,0.000,75.000,75.000,375.000,375.000,375.000,375.000,375.000,"Scale by number of copies, 1.50"
ND-LAr+TMS,Reco-Sim,Tape,Total,TB,0.000,0.000,50.000,50.000,250.000,250.000,250.000,250.000,250.000,"Scale by number of copies, 1.00"
ND-LAr+TMS,Reco-Data,Disk,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,600.000,"Scale by number of copies, 2.00"
ND-LAr+TMS,Reco-Data,Tape,Total,TB,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300.000,"Scale by number of copies, 1.00"
ND-LAr+TMS,Test,Disk,Total,TB,0.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,"Scale by number of copies, 1.00"
ND-LAr+TMS,Test,Tape,Total,TB,0.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,"Scale by number of copies, 1.00"
