"MachineAttrGLIDEIN_DUNESite0: Descending","@timestamp per month",filters,"Sum of SlotHours"
undefined,1659330000000,MARS,0
undefined,1659330000000,Total,"87451.24029638889"
undefined,1662008400000,Analysis,"3818.0990138888887"
undefined,1662008400000,Production,"3547.652916666667"
undefined,1662008400000,MARS,0
undefined,1662008400000,Total,"7365.751930555556"
undefined,1664600400000,Analysis,"15444.860465138889"
undefined,1664600400000,Production,"1571.545"
undefined,1664600400000,MARS,0
undefined,1664600400000,Total,"17016.40546513889"
undefined,1667278800000,Analysis,"13143.479045416667"
undefined,1667278800000,Production,0
undefined,1667278800000,MARS,0
undefined,1667278800000,Total,"13143.479045416667"
undefined,1669874400000,Analysis,"22903.79051013889"
undefined,1669874400000,Production,"6663.2515277777775"
undefined,1669874400000,MARS,0
undefined,1669874400000,Total,"29567.042037916668"
undefined,1672552800000,Analysis,"24551.871330555558"
undefined,1672552800000,Production,"5642.638194444445"
undefined,1672552800000,MARS,0
undefined,1672552800000,Total,"30194.509525"
undefined,1675231200000,Analysis,"18102.6682125"
undefined,1675231200000,Production,"116.71483333333333"
undefined,1675231200000,MARS,0
undefined,1675231200000,Total,"18219.383045833336"
undefined,1677650400000,Analysis,"1344.2292954166667"
undefined,1677650400000,Production,"2.4366666666666665"
undefined,1677650400000,MARS,0
undefined,1677650400000,Total,"1346.6659620833334"
undefined,1680325200000,Analysis,"7144.0064506944445"
undefined,1680325200000,Production,0
undefined,1680325200000,MARS,0
undefined,1680325200000,Total,"7144.0064506944445"
undefined,1682917200000,Analysis,"862.4160095833333"
undefined,1682917200000,Production,"16.905277777777776"
undefined,1682917200000,MARS,0
undefined,1682917200000,Total,"879.3212873611111"
undefined,1685595600000,Analysis,"56.96062499999999"
undefined,1685595600000,Production,0
undefined,1685595600000,MARS,0
undefined,1685595600000,Total,"56.96062499999999"
undefined,1690866000000,Analysis,"10212.663836666667"
undefined,1690866000000,Production,0
undefined,1690866000000,MARS,0
undefined,1690866000000,Total,"10212.663836666667"
undefined,1693544400000,Analysis,"2533.643254861111"
undefined,1693544400000,Production,0
undefined,1693544400000,MARS,0
undefined,1693544400000,Total,"2533.643254861111"
undefined,1696136400000,Analysis,"2566.2202733333334"
undefined,1696136400000,Production,"32.191944444444445"
undefined,1696136400000,MARS,0
undefined,1696136400000,Total,"2598.412217777778"
undefined,1698814800000,Analysis,"6141.568473611112"
undefined,1698814800000,Production,0
undefined,1698814800000,MARS,0
undefined,1698814800000,Total,"6141.568473611112"
"UK_Manchester",1641016800000,Analysis,"9247.217528888888"
"UK_Manchester",1641016800000,Production,"4584.120486111111"
"UK_Manchester",1641016800000,MARS,0
"UK_Manchester",1641016800000,Total,"13831.338015"
"UK_Manchester",1643695200000,Analysis,"22175.99272222222"
"UK_Manchester",1643695200000,Production,0
"UK_Manchester",1643695200000,MARS,0
"UK_Manchester",1643695200000,Total,"22175.99272222222"
"UK_Manchester",1646114400000,Analysis,"6786.875477777778"
"UK_Manchester",1646114400000,Production,"0.5269444444444444"
"UK_Manchester",1646114400000,MARS,0
"UK_Manchester",1646114400000,Total,"6787.402422222222"
"UK_Manchester",1648789200000,Analysis,"1202.8957677777778"
"UK_Manchester",1648789200000,Production,"4.976111111111111"
"UK_Manchester",1648789200000,MARS,0
"UK_Manchester",1648789200000,Total,"1207.871878888889"
"UK_Manchester",1651381200000,Analysis,"10616.682187777777"
"UK_Manchester",1651381200000,Production,"1.9025"
"UK_Manchester",1651381200000,MARS,0
"UK_Manchester",1651381200000,Total,"10618.584687777777"
"UK_Manchester",1654059600000,Analysis,"265184.2065630556"
"UK_Manchester",1654059600000,Production,"122287.51430555555"
"UK_Manchester",1654059600000,MARS,0
"UK_Manchester",1654059600000,Total,"387471.72086861107"
"UK_Manchester",1656651600000,Analysis,"184407.17391722222"
"UK_Manchester",1656651600000,Production,"8422.303472222222"
"UK_Manchester",1656651600000,MARS,0
"UK_Manchester",1656651600000,Total,"192829.47738944445"
"UK_Manchester",1659330000000,Analysis,"69860.94711277778"
"UK_Manchester",1659330000000,Production,"30137.031805555554"
"UK_Manchester",1659330000000,MARS,0
"UK_Manchester",1659330000000,Total,"99997.97891833333"
"UK_Manchester",1662008400000,Analysis,"38355.829066805556"
"UK_Manchester",1662008400000,Production,"38270.01084555556"
"UK_Manchester",1662008400000,MARS,0
"UK_Manchester",1662008400000,Total,"76625.83991236112"
"UK_Manchester",1664600400000,Analysis,"10820.3434025"
"UK_Manchester",1664600400000,Production,"25465.88312777778"
"UK_Manchester",1664600400000,MARS,0
"UK_Manchester",1664600400000,Total,"36286.22653027778"
"UK_Manchester",1667278800000,Analysis,"38350.04120791666"
"UK_Manchester",1667278800000,Production,"9713.73358888889"
"UK_Manchester",1667278800000,MARS,0
"UK_Manchester",1667278800000,Total,"48063.774796805556"
"UK_Manchester",1669874400000,Analysis,"52104.97881583334"
"UK_Manchester",1669874400000,Production,"113013.11232111111"
"UK_Manchester",1669874400000,MARS,0
"UK_Manchester",1669874400000,Total,"165118.09113694445"
"UK_Manchester",1672552800000,Analysis,"102048.07497388888"
"UK_Manchester",1672552800000,Production,"27879.135916666666"
"UK_Manchester",1672552800000,MARS,0
"UK_Manchester",1672552800000,Total,"129927.21089055557"
"UK_Manchester",1675231200000,Analysis,"117668.85049333333"
"UK_Manchester",1675231200000,Production,"787.5937777777779"
"UK_Manchester",1675231200000,MARS,0
"UK_Manchester",1675231200000,Total,"118456.44427111112"
"UK_Manchester",1677650400000,Analysis,"75602.66456680556"
"UK_Manchester",1677650400000,Production,"113.28020833333333"
"UK_Manchester",1677650400000,MARS,0
"UK_Manchester",1677650400000,Total,"75715.9447751389"
"UK_Manchester",1680325200000,Analysis,"187169.93905805555"
"UK_Manchester",1680325200000,Production,"739.6369444444445"
"UK_Manchester",1680325200000,MARS,0
"UK_Manchester",1680325200000,Total,"187909.5760025"
"UK_Manchester",1682917200000,Analysis,"13782.769219305555"
"UK_Manchester",1682917200000,Production,"39.530277777777776"
"UK_Manchester",1682917200000,MARS,0
"UK_Manchester",1682917200000,Total,"13822.299497083333"
"UK_Manchester",1685595600000,Analysis,"0.6513888888888889"
"UK_Manchester",1685595600000,Production,0
"UK_Manchester",1685595600000,MARS,0
"UK_Manchester",1685595600000,Total,"0.6513888888888889"
"UK_Manchester",1688187600000,Analysis,"8.842777777777776"
"UK_Manchester",1688187600000,Production,0
"UK_Manchester",1688187600000,MARS,0
"UK_Manchester",1688187600000,Total,"8.842777777777776"
"UK_Manchester",1690866000000,Analysis,"5316.35740375"
"UK_Manchester",1690866000000,Production,"141376.83666666667"
"UK_Manchester",1690866000000,MARS,0
"UK_Manchester",1690866000000,Total,"146693.19407041668"
"UK_Manchester",1693544400000,Analysis,"72407.72922749999"
"UK_Manchester",1693544400000,Production,"14400.092013888889"
"UK_Manchester",1693544400000,MARS,0
"UK_Manchester",1693544400000,Total,"86807.82124138888"
"UK_Manchester",1696136400000,Analysis,"26013.602933055554"
"UK_Manchester",1696136400000,Production,"4418.2520138888885"
"UK_Manchester",1696136400000,MARS,0
"UK_Manchester",1696136400000,Total,"30431.854946944444"
"UK_Manchester",1698814800000,Analysis,"27895.233328888888"
"UK_Manchester",1698814800000,Production,"8236.550902777777"
"UK_Manchester",1698814800000,MARS,0
"UK_Manchester",1698814800000,Total,"36131.784231666665"
"CZ_FZU",1641016800000,Analysis,"47779.08776944444"
"CZ_FZU",1641016800000,Production,"118986.93669444443"
"CZ_FZU",1641016800000,MARS,0
"CZ_FZU",1641016800000,Total,"166766.0244638889"
"CZ_FZU",1643695200000,Analysis,"67592.21024833333"
"CZ_FZU",1643695200000,Production,"14843.539208333334"
"CZ_FZU",1643695200000,MARS,0
"CZ_FZU",1643695200000,Total,"82435.74945666667"
"CZ_FZU",1646114400000,Analysis,"91125.32918736112"
"CZ_FZU",1646114400000,Production,"21280.918833333333"
"CZ_FZU",1646114400000,MARS,0
"CZ_FZU",1646114400000,Total,"112406.24802069445"
"CZ_FZU",1648789200000,Analysis,"14502.21249361111"
"CZ_FZU",1648789200000,Production,"806.5029166666667"
"CZ_FZU",1648789200000,MARS,0
"CZ_FZU",1648789200000,Total,"15308.715410277779"
"CZ_FZU",1651381200000,Analysis,"791.4829027777779"
"CZ_FZU",1651381200000,Production,0
"CZ_FZU",1651381200000,MARS,0
"CZ_FZU",1651381200000,Total,"791.4829027777779"
"CZ_FZU",1654059600000,Analysis,"1080.688176111111"
"CZ_FZU",1654059600000,Production,"544.4708333333333"
"CZ_FZU",1654059600000,MARS,0
"CZ_FZU",1654059600000,Total,"1625.1590094444446"
"CZ_FZU",1656651600000,Analysis,"74918.196385"
"CZ_FZU",1656651600000,Production,"2267.986861111111"
"CZ_FZU",1656651600000,MARS,0
"CZ_FZU",1656651600000,Total,"77186.18324611112"
"CZ_FZU",1659330000000,Analysis,"8784.866366111111"
"CZ_FZU",1659330000000,Production,"105583.6316388889"
"CZ_FZU",1659330000000,MARS,0
"CZ_FZU",1659330000000,Total,"114368.498005"
"CZ_FZU",1662008400000,Analysis,"43.92673611111111"
"CZ_FZU",1662008400000,Production,"162.23944444444444"
"CZ_FZU",1662008400000,MARS,0
"CZ_FZU",1662008400000,Total,"206.16618055555554"
"CZ_FZU",1664600400000,Analysis,"24.955972222222222"
"CZ_FZU",1664600400000,Production,"28.9984"
"CZ_FZU",1664600400000,MARS,0
"CZ_FZU",1664600400000,Total,"53.95437222222222"
"CZ_FZU",1667278800000,Analysis,"5645.495789027777"
"CZ_FZU",1667278800000,Production,"5470.177422222222"
"CZ_FZU",1667278800000,MARS,0
"CZ_FZU",1667278800000,Total,"11115.67321125"
"CZ_FZU",1669874400000,Analysis,"19912.468026944443"
"CZ_FZU",1669874400000,Production,"38349.97277777777"
"CZ_FZU",1669874400000,MARS,0
"CZ_FZU",1669874400000,Total,"58262.44080472222"
"CZ_FZU",1672552800000,Analysis,"78087.21393055556"
"CZ_FZU",1672552800000,Production,"20851.762541666667"
"CZ_FZU",1672552800000,MARS,0
"CZ_FZU",1672552800000,Total,"98938.97647222222"
"CZ_FZU",1675231200000,Analysis,"14480.924454722222"
"CZ_FZU",1675231200000,Production,"613.305375"
"CZ_FZU",1675231200000,MARS,0
"CZ_FZU",1675231200000,Total,"15094.229829722222"
"CZ_FZU",1677650400000,Analysis,"20531.073394444444"
"CZ_FZU",1677650400000,Production,"110.11722222222222"
"CZ_FZU",1677650400000,MARS,0
"CZ_FZU",1677650400000,Total,"20641.190616666667"
"CZ_FZU",1680325200000,Analysis,"103118.81210666666"
"CZ_FZU",1680325200000,Production,"41.67166666666667"
"CZ_FZU",1680325200000,MARS,0
"CZ_FZU",1680325200000,Total,"103160.48377333333"
"CZ_FZU",1682917200000,Analysis,"32160.919542222226"
"CZ_FZU",1682917200000,Production,"3.672222222222222"
"CZ_FZU",1682917200000,MARS,0
"CZ_FZU",1682917200000,Total,"32164.59176444444"
"CZ_FZU",1685595600000,Analysis,"2397.5721944444444"
"CZ_FZU",1685595600000,Production,0
"CZ_FZU",1685595600000,MARS,0
"CZ_FZU",1685595600000,Total,"2397.5721944444444"
"CZ_FZU",1688187600000,Analysis,"8185.390528472222"
"CZ_FZU",1688187600000,Production,"19379.7375"
"CZ_FZU",1688187600000,MARS,0
"CZ_FZU",1688187600000,Total,"27565.12802847222"
"CZ_FZU",1690866000000,Analysis,"18726.83675402778"
"CZ_FZU",1690866000000,Production,"361935.3905555556"
"CZ_FZU",1690866000000,MARS,0
"CZ_FZU",1690866000000,Total,"380662.22730958334"
"CZ_FZU",1693544400000,Analysis,"13199.606426944443"
"CZ_FZU",1693544400000,Production,"5811.65625"
"CZ_FZU",1693544400000,MARS,0
"CZ_FZU",1693544400000,Total,"19011.262676944443"
"CZ_FZU",1696136400000,Analysis,"19219.58663"
"CZ_FZU",1696136400000,Production,"5923.0136111111115"
"CZ_FZU",1696136400000,MARS,0
"CZ_FZU",1696136400000,Total,"25142.60024111111"
"CZ_FZU",1698814800000,Analysis,"26638.495499722223"
"CZ_FZU",1698814800000,Production,"470.849375"
"CZ_FZU",1698814800000,MARS,0
"CZ_FZU",1698814800000,Total,"27109.344874722225"
"IN_TIFR",1641016800000,Analysis,"61223.6393525"
"IN_TIFR",1641016800000,Production,"221213.9342361111"
"IN_TIFR",1641016800000,MARS,0
"IN_TIFR",1641016800000,Total,"282437.5735886111"
"IN_TIFR",1643695200000,Analysis,"32018.476833333334"
"IN_TIFR",1643695200000,Production,"16456.97638888889"
"IN_TIFR",1643695200000,MARS,0
"IN_TIFR",1643695200000,Total,"48475.45322222222"
"IN_TIFR",1646114400000,Analysis,"60827.96915680556"
"IN_TIFR",1646114400000,Production,"34784.847555555556"
"IN_TIFR",1646114400000,MARS,0
"IN_TIFR",1646114400000,Total,"95612.8167123611"
"IN_TIFR",1648789200000,Analysis,"20257.744410833333"
"IN_TIFR",1648789200000,Production,"11907.086944444445"
"IN_TIFR",1648789200000,MARS,0
"IN_TIFR",1648789200000,Total,"32164.831355277776"
"IN_TIFR",1651381200000,Analysis,"22684.01414902778"
"IN_TIFR",1651381200000,Production,0
"IN_TIFR",1651381200000,MARS,0
"IN_TIFR",1651381200000,Total,"22684.01414902778"
"IN_TIFR",1654059600000,Analysis,"52160.64773138889"
"IN_TIFR",1654059600000,Production,"36076.41548611111"
"IN_TIFR",1654059600000,MARS,0
"IN_TIFR",1654059600000,Total,"88237.0632175"
"IN_TIFR",1656651600000,Analysis,"58356.503398333334"
"IN_TIFR",1656651600000,Production,"14494.592722222222"
"IN_TIFR",1656651600000,MARS,0
"IN_TIFR",1656651600000,Total,"72851.09612055555"
"IN_TIFR",1659330000000,Analysis,"102399.30779125"
"IN_TIFR",1659330000000,Production,"118443.25161111112"
"IN_TIFR",1659330000000,MARS,0
"IN_TIFR",1659330000000,Total,"220842.5594023611"
"IN_TIFR",1662008400000,Analysis,"12357.597149027777"
"IN_TIFR",1662008400000,Production,"5357.592847222222"
"IN_TIFR",1662008400000,MARS,0
"IN_TIFR",1662008400000,Total,"17715.18999625"
"IN_TIFR",1664600400000,Analysis,"24540.82532763889"
"IN_TIFR",1664600400000,Production,"5542.613888888889"
"IN_TIFR",1664600400000,MARS,0
"IN_TIFR",1664600400000,Total,"30083.43921652778"
"IN_TIFR",1667278800000,Analysis,"15959.036966944444"
"IN_TIFR",1667278800000,Production,"1095.2436805555556"
"IN_TIFR",1667278800000,MARS,0
"IN_TIFR",1667278800000,Total,"17054.2806475"
"IN_TIFR",1669874400000,Analysis,"21835.150218194445"
"IN_TIFR",1669874400000,Production,"577.2108333333333"
"IN_TIFR",1669874400000,MARS,0
"IN_TIFR",1669874400000,Total,"22412.361051527776"
"IN_TIFR",1672552800000,Analysis,"47655.76626263889"
"IN_TIFR",1672552800000,Production,"1446.578888888889"
"IN_TIFR",1672552800000,MARS,0
"IN_TIFR",1672552800000,Total,"49102.34515152778"
"IN_TIFR",1677650400000,Analysis,"22382.841257222222"
"IN_TIFR",1677650400000,Production,"4.0975"
"IN_TIFR",1677650400000,MARS,0
"IN_TIFR",1677650400000,Total,"22386.938757222222"
"IN_TIFR",1680325200000,Analysis,"137060.75218083334"
"IN_TIFR",1680325200000,Production,"18.024791666666665"
"IN_TIFR",1680325200000,MARS,0
"IN_TIFR",1680325200000,Total,"137078.7769725"
"IN_TIFR",1682917200000,Analysis,"34608.723806250004"
"IN_TIFR",1682917200000,Production,"0.768888888888889"
"IN_TIFR",1682917200000,MARS,0
"IN_TIFR",1682917200000,Total,"34609.49269513889"
"IN_TIFR",1688187600000,Analysis,"13046.264583194445"
"IN_TIFR",1688187600000,Production,"9608.815"
"IN_TIFR",1688187600000,MARS,0
"IN_TIFR",1688187600000,Total,"22655.079583194445"
"IN_TIFR",1690866000000,Analysis,"5824.537814583334"
"IN_TIFR",1690866000000,Production,"35761.87909722222"
"IN_TIFR",1690866000000,MARS,0
"IN_TIFR",1690866000000,Total,"41586.41691180556"
"IN_TIFR",1693544400000,Analysis,"8923.868794722222"
"IN_TIFR",1693544400000,Production,"947.5979166666666"
"IN_TIFR",1693544400000,MARS,0
"IN_TIFR",1693544400000,Total,"9871.466711388888"
"IN_TIFR",1696136400000,Analysis,"10280.616244444445"
"IN_TIFR",1696136400000,Production,0
"IN_TIFR",1696136400000,MARS,0
"IN_TIFR",1696136400000,Total,"10280.616244444445"
"IN_TIFR",1698814800000,Analysis,"9484.601175694444"
"IN_TIFR",1698814800000,Production,0
"IN_TIFR",1698814800000,MARS,0
"IN_TIFR",1698814800000,Total,"9484.601175694444"
"ES_PIC",1641016800000,Analysis,"30816.036111388887"
"ES_PIC",1641016800000,Production,"83358.57366666666"
"ES_PIC",1641016800000,MARS,0
"ES_PIC",1641016800000,Total,"114174.60977805556"
"ES_PIC",1643695200000,Analysis,"56057.67671555556"
"ES_PIC",1643695200000,Production,"22235.95475"
"ES_PIC",1643695200000,MARS,0
"ES_PIC",1643695200000,Total,"78293.63146555556"
"ES_PIC",1646114400000,Analysis,"57099.90254111111"
"ES_PIC",1646114400000,Production,"17077.813541666666"
"ES_PIC",1646114400000,MARS,0
"ES_PIC",1646114400000,Total,"74177.71608277778"
"ES_PIC",1648789200000,Analysis,"16230.685834583333"
"ES_PIC",1648789200000,Production,"1404.1241666666667"
"ES_PIC",1648789200000,MARS,0
"ES_PIC",1648789200000,Total,"17634.81000125"
"ES_PIC",1651381200000,Analysis,"56483.036802361115"
"ES_PIC",1651381200000,Production,"3424.8764583333336"
"ES_PIC",1651381200000,MARS,0
"ES_PIC",1651381200000,Total,"59907.91326069445"
"ES_PIC",1654059600000,Analysis,"75484.81576333333"
"ES_PIC",1654059600000,Production,"52863.23520833333"
"ES_PIC",1654059600000,MARS,0
"ES_PIC",1654059600000,Total,"128348.05097166667"
"ES_PIC",1656651600000,Analysis,"79677.11137833333"
"ES_PIC",1656651600000,Production,"13909.155027777777"
"ES_PIC",1656651600000,MARS,0
"ES_PIC",1656651600000,Total,"93586.26640611111"
"ES_PIC",1659330000000,Analysis,"48247.87546527778"
"ES_PIC",1659330000000,Production,"160793.91154166666"
"ES_PIC",1659330000000,MARS,0
"ES_PIC",1659330000000,Total,"209041.78700694445"
"ES_PIC",1662008400000,Analysis,"18182.11656388889"
"ES_PIC",1662008400000,Production,"16727.871343333332"
"ES_PIC",1662008400000,MARS,0
"ES_PIC",1662008400000,Total,"34909.987907222225"
"ES_PIC",1664600400000,Analysis,"10114.123705416667"
"ES_PIC",1664600400000,Production,"4856.95485"
"ES_PIC",1664600400000,MARS,0
"ES_PIC",1664600400000,Total,"14971.078555416667"
"ES_PIC",1667278800000,Analysis,"16995.23838597222"
"ES_PIC",1667278800000,Production,"7280.4412133333335"
"ES_PIC",1667278800000,MARS,0
"ES_PIC",1667278800000,Total,"24275.679599305557"
"ES_PIC",1669874400000,Analysis,"14086.278960416666"
"ES_PIC",1669874400000,Production,"14501.644873333333"
"ES_PIC",1669874400000,MARS,0
"ES_PIC",1669874400000,Total,"28587.92383375"
"ES_PIC",1672552800000,Analysis,"20102.049426666665"
"ES_PIC",1672552800000,Production,"2799.491430555556"
"ES_PIC",1672552800000,MARS,0
"ES_PIC",1672552800000,Total,"22901.540857222222"
"ES_PIC",1675231200000,Analysis,"8405.629121111111"
"ES_PIC",1675231200000,Production,"247.72674999999998"
"ES_PIC",1675231200000,MARS,0
"ES_PIC",1675231200000,Total,"8653.35587111111"
"ES_PIC",1677650400000,Analysis,"24180.645070694445"
"ES_PIC",1677650400000,Production,"170.26930555555555"
"ES_PIC",1677650400000,MARS,0
"ES_PIC",1677650400000,Total,"24350.91437625"
"ES_PIC",1680325200000,Analysis,"49621.04759583333"
"ES_PIC",1680325200000,Production,"517.8464583333333"
"ES_PIC",1680325200000,MARS,0
"ES_PIC",1680325200000,Total,"50138.89405416667"
"ES_PIC",1682917200000,Analysis,"15338.606043472222"
"ES_PIC",1682917200000,Production,"96.23916666666666"
"ES_PIC",1682917200000,MARS,0
"ES_PIC",1682917200000,Total,"15434.845210138888"
"ES_PIC",1685595600000,Analysis,"1092.6952655555556"
"ES_PIC",1685595600000,Production,"654.9247222222222"
"ES_PIC",1685595600000,MARS,0
"ES_PIC",1685595600000,Total,"1747.6199877777779"
"ES_PIC",1688187600000,Analysis,"8459.696389861112"
"ES_PIC",1688187600000,Production,"5744.676388888889"
"ES_PIC",1688187600000,MARS,0
"ES_PIC",1688187600000,Total,"14204.37277875"
"ES_PIC",1690866000000,Analysis,"23589.27455791667"
"ES_PIC",1690866000000,Production,"85469.77965277777"
"ES_PIC",1690866000000,MARS,0
"ES_PIC",1690866000000,Total,"109059.05421069445"
"ES_PIC",1693544400000,Analysis,"11739.851753194445"
"ES_PIC",1693544400000,Production,"62417.07708333333"
"ES_PIC",1693544400000,MARS,0
"ES_PIC",1693544400000,Total,"74156.92883652778"
"ES_PIC",1696136400000,Analysis,"10322.734933333333"
"ES_PIC",1696136400000,Production,"1040.9434722222222"
"ES_PIC",1696136400000,MARS,0
"ES_PIC",1696136400000,Total,"11363.678405555556"
"ES_PIC",1698814800000,Analysis,"5595.418326527778"
"ES_PIC",1698814800000,Production,"2146.8769444444442"
"ES_PIC",1698814800000,MARS,0
"ES_PIC",1698814800000,Total,"7742.295270972222"
"UK_QMUL",1641016800000,Analysis,"19617.25293638889"
"UK_QMUL",1641016800000,Production,"73409.60290277777"
"UK_QMUL",1641016800000,MARS,0
"UK_QMUL",1641016800000,Total,"93026.85583916666"
"UK_QMUL",1643695200000,Analysis,"7768.205765555555"
"UK_QMUL",1643695200000,Production,"481.92438888888887"
"UK_QMUL",1643695200000,MARS,0
"UK_QMUL",1643695200000,Total,"8250.130154444445"
"UK_QMUL",1646114400000,Analysis,"33772.04619361111"
"UK_QMUL",1646114400000,Production,"5957.408694444444"
"UK_QMUL",1646114400000,MARS,0
"UK_QMUL",1646114400000,Total,"39729.45488805555"
"UK_QMUL",1648789200000,Analysis,"10662.13255861111"
"UK_QMUL",1648789200000,Production,"2334.51125"
"UK_QMUL",1648789200000,MARS,0
"UK_QMUL",1648789200000,Total,"12996.643808611112"
"UK_QMUL",1651381200000,Analysis,"88373.76136916666"
"UK_QMUL",1651381200000,Production,"8027.246180555556"
"UK_QMUL",1651381200000,MARS,0
"UK_QMUL",1651381200000,Total,"96401.00754972221"
"UK_QMUL",1654059600000,Analysis,"71860.90754055555"
"UK_QMUL",1654059600000,Production,"44399.072291666664"
"UK_QMUL",1654059600000,MARS,0
"UK_QMUL",1654059600000,Total,"116259.97983222222"
"UK_QMUL",1656651600000,Analysis,"30903.507069444444"
"UK_QMUL",1656651600000,Production,"11380.48701388889"
"UK_QMUL",1656651600000,MARS,0
"UK_QMUL",1656651600000,Total,"42283.99408333333"
"UK_QMUL",1659330000000,Analysis,"33486.901669722225"
"UK_QMUL",1659330000000,Production,"99693.03390277778"
"UK_QMUL",1659330000000,MARS,0
"UK_QMUL",1659330000000,Total,"133179.9355725"
"UK_QMUL",1662008400000,Analysis,"10907.824013333333"
"UK_QMUL",1662008400000,Production,"12156.518472222222"
"UK_QMUL",1662008400000,MARS,0
"UK_QMUL",1662008400000,Total,"23064.342485555557"
"UK_QMUL",1664600400000,Analysis,"10267.831636527777"
"UK_QMUL",1664600400000,Production,"4549.972777777778"
"UK_QMUL",1664600400000,MARS,0
"UK_QMUL",1664600400000,Total,"14817.804414305556"
"UK_QMUL",1667278800000,Analysis,"34990.362749444444"
"UK_QMUL",1667278800000,Production,"12401.158194444444"
"UK_QMUL",1667278800000,MARS,0
"UK_QMUL",1667278800000,Total,"47391.520943888885"
"UK_QMUL",1669874400000,Analysis,"29432.400196805556"
"UK_QMUL",1669874400000,Production,"14211.451944444445"
"UK_QMUL",1669874400000,MARS,0
"UK_QMUL",1669874400000,Total,"43643.85214125"
"UK_QMUL",1672552800000,Analysis,"42612.606757222224"
"UK_QMUL",1672552800000,Production,"21084.719652777778"
"UK_QMUL",1672552800000,MARS,0
"UK_QMUL",1672552800000,Total,"63697.32641"
"UK_QMUL",1675231200000,Analysis,"7253.652947083334"
"UK_QMUL",1675231200000,Production,"2028.6329305555555"
"UK_QMUL",1675231200000,MARS,0
"UK_QMUL",1675231200000,Total,"9282.28587763889"
"UK_QMUL",1677650400000,Analysis,"3781.2187113888895"
"UK_QMUL",1677650400000,Production,"310.87680555555556"
"UK_QMUL",1677650400000,MARS,0
"UK_QMUL",1677650400000,Total,"4092.0955169444446"
"UK_QMUL",1680325200000,Analysis,"183.69109444444445"
"UK_QMUL",1680325200000,Production,"848.4178472222222"
"UK_QMUL",1680325200000,MARS,0
"UK_QMUL",1680325200000,Total,"1032.1089416666666"
"UK_QMUL",1682917200000,Analysis,"632.3842744444445"
"UK_QMUL",1682917200000,Production,0
"UK_QMUL",1682917200000,MARS,0
"UK_QMUL",1682917200000,Total,"632.3842744444445"
"UK_QMUL",1685595600000,Analysis,"1199.1717802777778"
"UK_QMUL",1685595600000,Production,"536.2756944444444"
"UK_QMUL",1685595600000,MARS,0
"UK_QMUL",1685595600000,Total,"1735.447474722222"
"UK_QMUL",1688187600000,Analysis,"5485.738032083334"
"UK_QMUL",1688187600000,Production,"27976.157152777778"
"UK_QMUL",1688187600000,MARS,0
"UK_QMUL",1688187600000,Total,"33461.89518486111"
"UK_QMUL",1690866000000,Analysis,"37813.504893888894"
"UK_QMUL",1690866000000,Production,"234786.21215277776"
"UK_QMUL",1690866000000,MARS,0
"UK_QMUL",1690866000000,Total,"272599.71704666666"
"UK_QMUL",1693544400000,Analysis,"2747.773594861111"
"UK_QMUL",1693544400000,Production,"58318.319444444445"
"UK_QMUL",1693544400000,MARS,0
"UK_QMUL",1693544400000,Total,"61066.09303930555"
"UK_QMUL",1696136400000,Analysis,"4848.4345488888885"
"UK_QMUL",1696136400000,Production,"590.7566666666667"
"UK_QMUL",1696136400000,MARS,0
"UK_QMUL",1696136400000,Total,"5439.191215555556"
"UK_QMUL",1698814800000,Analysis,"2450.644625138889"
"UK_QMUL",1698814800000,Production,"2193.3502083333337"
"UK_QMUL",1698814800000,MARS,0
"UK_QMUL",1698814800000,Total,"4643.994833472222"
"NL_NIKHEF",1641016800000,Analysis,"18124.850185833333"
"NL_NIKHEF",1641016800000,Production,"20105.565069444445"
"NL_NIKHEF",1641016800000,MARS,0
"NL_NIKHEF",1641016800000,Total,"38230.415255277774"
"NL_NIKHEF",1643695200000,Analysis,"11990.770625"
"NL_NIKHEF",1643695200000,Production,"27191.59736111111"
"NL_NIKHEF",1643695200000,MARS,0
"NL_NIKHEF",1643695200000,Total,"39182.36798611111"
"NL_NIKHEF",1646114400000,Analysis,"12853.69833388889"
"NL_NIKHEF",1646114400000,Production,"2901.5765972222225"
"NL_NIKHEF",1646114400000,MARS,0
"NL_NIKHEF",1646114400000,Total,"15755.274931111111"
"NL_NIKHEF",1648789200000,Analysis,"13796.909418333333"
"NL_NIKHEF",1648789200000,Production,"673.8614583333334"
"NL_NIKHEF",1648789200000,MARS,0
"NL_NIKHEF",1648789200000,Total,"14470.770876666667"
"NL_NIKHEF",1651381200000,Analysis,"47708.72096277778"
"NL_NIKHEF",1651381200000,Production,"63.60993055555555"
"NL_NIKHEF",1651381200000,MARS,0
"NL_NIKHEF",1651381200000,Total,"47772.33089333333"
"NL_NIKHEF",1654059600000,Analysis,"48492.7975"
"NL_NIKHEF",1654059600000,Production,"50019.39131944445"
"NL_NIKHEF",1654059600000,MARS,0
"NL_NIKHEF",1654059600000,Total,"98512.18881944445"
"NL_NIKHEF",1656651600000,Analysis,"35320.736180555556"
"NL_NIKHEF",1656651600000,Production,"2432.295625"
"NL_NIKHEF",1656651600000,MARS,0
"NL_NIKHEF",1656651600000,Total,"37753.031805555554"
"NL_NIKHEF",1659330000000,Analysis,"27335.550338194444"
